date,division,Patients,max temp,min temp,rainfall,humidity
5/14/2023,Chattogram,3,25.7,23.1,65.1,87
5/15/2023,Chattogram,2,29.8,21.4,3.1,81
5/16/2023,Chattogram,1,30.2,23.4,18,83
5/17/2023,Chattogram,2,30.6,25,1.4,82
5/18/2023,Chattogram,1,28.5,25,20.4,86
5/19/2023,Chattogram,0,30.9,24.5,0,84
5/20/2023,Chattogram,0,31,25.9,1.4,84
5/21/2023,Chattogram,1,30.9,25.1,0,83
5/22/2023,Chattogram,2,30.9,25.3,0.3,84
5/23/2023,Chattogram,3,31.2,25.9,5.8,87
5/24/2023,Chattogram,2,29.5,25.3,9.2,88
5/25/2023,Chattogram,8,29.2,23.2,2.9,88
5/26/2023,Chattogram,0,30.8,25.8,2.2,86
5/27/2023,Chattogram,6,30.7,25.1,0.9,85
5/28/2023,Chattogram,4,31.3,24.5,0,85
5/29/2023,Chattogram,7,33,25.3,0,76
5/30/2023,Chattogram,10,33.2,24.7,0,78
5/31/2023,Chattogram,9,32.3,27.6,0.9,85
6/1/2023,Chattogram,8,31.4,27.2,1.7,84
6/2/2023,Chattogram,0,32.2,27.4,0,81
6/3/2023,Chattogram,8,31.9,27.1,0.4,80
6/4/2023,Chattogram,3,32,26.6,0.1,81
6/5/2023,Chattogram,7,32.7,27.3,0.1,81
6/6/2023,Chattogram,3,32.3,27.5,0.9,85
6/7/2023,Chattogram,12,31,26.8,6.6,89
6/8/2023,Chattogram,6,29.8,24.9,54.4,90
6/9/2023,Chattogram,0,29.5,26,43,89
6/10/2023,Chattogram,2,29,25.5,17.6,90
6/11/2023,Chattogram,19,29.1,25.6,9.9,87
6/12/2023,Chattogram,20,30.7,26.2,0.8,85
6/13/2023,Chattogram,14,31.2,26.2,0.5,84
6/14/2023,Chattogram,7,30.8,26,1.4,85
6/15/2023,Chattogram,25,31,25.5,1.7,84
6/16/2023,Chattogram,2,31.7,27.2,1.4,83
6/17/2023,Chattogram,31,30.2,27.3,12.3,85
6/18/2023,Chattogram,20,30.7,26.8,7.5,85
6/19/2023,Chattogram,19,29.9,26.8,2.3,84
6/20/2023,Chattogram,28,30.8,26.2,1,84
6/21/2023,Chattogram,21,30.6,26.1,3.5,85
6/22/2023,Chattogram,56,29.3,25.4,9.1,86
6/23/2023,Chattogram,0,30.1,25.6,8.7,86
6/24/2023,Chattogram,19,29.5,25.5,6.7,86
6/25/2023,Chattogram,46,30.3,25.7,1.1,83
6/26/2023,Chattogram,50,29.8,25.6,10.5,86
6/27/2023,Chattogram,15,28,25,22,91
6/28/2023,Chattogram,16,29.8,25,11.5,89
6/29/2023,Chattogram,9,31.1,26.2,4.7,85
6/30/2023,Chattogram,16,30.6,25.6,5.8,87
7/1/2023,Chattogram,20,30.7,26.6,2.1,87
7/2/2023,Chattogram,127,31.2,26.9,1.2,85
7/3/2023,Chattogram,101,31.1,27.1,4,85
7/4/2023,Chattogram,91,30.8,26.3,9.7,86
7/5/2023,Chattogram,84,31.9,26.2,3,82
7/6/2023,Chattogram,92,30.3,26,9.1,86
7/7/2023,Chattogram,35,28.9,25.7,10.3,86
7/8/2023,Chattogram,41,30.3,25.7,1.7,85
7/9/2023,Chattogram,117,29.5,26.1,2.5,86
7/10/2023,Chattogram,147,29,25.6,14.2,89
7/11/2023,Chattogram,123,29.5,26,5.9,86
7/12/2023,Chattogram,185,29.8,25.8,10.1,84
7/13/2023,Chattogram,148,30,25.5,7.3,86
7/14/2023,Chattogram,65,28.6,24.9,15.8,89
7/15/2023,Chattogram,144,29.4,24.8,6.3,86
7/16/2023,Chattogram,187,30.3,25.7,2.6,84
7/17/2023,Chattogram,260,30.3,25.3,3.2,85
7/18/2023,Chattogram,229,31.2,26.2,4.7,83
7/19/2023,Chattogram,266,31.7,26.2,1.8,81
7/20/2023,Chattogram,230,31.6,26.1,1.8,83
7/21/2023,Chattogram,269,31.9,26.1,3,83
7/22/2023,Chattogram,331,32.1,26.1,2.1,82
7/23/2023,Chattogram,298,31.7,26.4,0,82
7/24/2023,Chattogram,335,32.3,25.9,0.3,84
7/25/2023,Chattogram,336,31.8,25.8,11.5,85
7/26/2023,Chattogram,280,31.3,25.9,7.9,83
7/27/2023,Chattogram,61,30.4,26.2,3.5,83
7/28/2023,Chattogram,390,30,25.6,8.1,84
7/29/2023,Chattogram,415,31.1,26.1,4,83
7/30/2023,Chattogram,362,32.1,26.4,9.3,84
7/31/2023,Chattogram,331,31.9,26.2,16.8,88
8/1/2023,Chattogram,375,31.1,26.6,22.4,86
8/2/2023,Chattogram,420,28.7,25.6,25.4,90
8/3/2023,Chattogram,338,28.7,25.1,16.9,90
8/4/2023,Chattogram,227,28.4,24.9,37.2,92
8/5/2023,Chattogram,472,29.1,25.4,24.7,90
8/6/2023,Chattogram,378,27.6,25.2,71.8,92
8/7/2023,Chattogram,346,27.3,25.5,96,93
8/8/2023,Chattogram,364,27.5,24.8,47.9,93
8/9/2023,Chattogram,413,29.4,24.6,7.3,90
8/10/2023,Chattogram,397,29.5,25.2,5.5,89
8/11/2023,Chattogram,350,29.8,25.1,9.9,87
8/12/2023,Chattogram,391,29.3,25,23.4,89
8/13/2023,Chattogram,400,29.6,25,34.2,90
8/14/2023,Chattogram,376,29.9,25.3,6.3,88
8/15/2023,Chattogram,325,30.3,25.4,5.7,88
8/16/2023,Chattogram,352,30.1,25.2,2.7,88
8/17/2023,Chattogram,334,30.8,25.3,3.7,89
8/18/2023,Chattogram,212,31.6,25.9,3.5,82
8/19/2023,Chattogram,291,30.6,25.8,0.7,84
8/20/2023,Chattogram,341,30.5,26,0.2,86
8/21/2023,Chattogram,322,30.3,26.4,2,86
8/22/2023,Chattogram,394,28.8,26.2,8.2,89
8/23/2023,Chattogram,336,28.4,25.1,35.8,92
8/24/2023,Chattogram,262,28.6,24.8,17.6,90
8/25/2023,Chattogram,232,28.7,24.9,18.9,90
8/26/2023,Chattogram,341,28.2,25.5,50.8,90
8/27/2023,Chattogram,394,27.5,24,67.7,94
8/28/2023,Chattogram,316,30.2,24.9,0.5,90
8/29/2023,Chattogram,367,31,25.3,1.7,87
8/30/2023,Chattogram,364,30.3,25.9,7,90
8/31/2023,Chattogram,354,30.1,24.8,35.1,89
9/1/2023,Chattogram,281,30.1,25.6,6.9,90
9/2/2023,Chattogram,364,30,25.6,16.6,90
9/3/2023,Chattogram,375,30.2,24.8,17.8,89
9/4/2023,Chattogram,404,31.5,25.9,4.5,86
9/5/2023,Chattogram,352,30,25.8,5.4,90
9/6/2023,Chattogram,305,31.2,26.6,7.3,86
9/7/2023,Chattogram,423,30.6,25.6,15.9,87
9/8/2023,Chattogram,256,28.9,24.8,18.1,91
9/9/2023,Chattogram,380,30.4,25.3,0.2,88
9/10/2023,Chattogram,477,30.7,25.8,2.7,88
9/11/2023,Chattogram,403,30.1,25.1,10.2,90
9/12/2023,Chattogram,462,30.7,25.2,13.9,89
9/13/2023,Chattogram,468,31.7,25.4,6.4,85
9/14/2023,Chattogram,380,29.6,26.1,7.8,85
9/15/2023,Chattogram,350,30.5,25.4,1.4,86
9/16/2023,Chattogram,374,30.7,25,0.9,88
9/17/2023,Chattogram,416,31.6,25.9,12,89
9/18/2023,Chattogram,470,29.1,24.8,59.9,90
9/19/2023,Chattogram,450,30.5,25.1,15.7,86
9/20/2023,Chattogram,454,29.7,26.1,7.2,85
9/21/2023,Chattogram,547,29.8,25.5,9.7,87
9/22/2023,Chattogram,299,29.8,25.5,7.6,88
9/23/2023,Chattogram,465,29.9,25.5,5.2,89
9/24/2023,Chattogram,455,30.6,24.6,0.2,87
9/25/2023,Chattogram,508,31,25.1,0.7,88
9/26/2023,Chattogram,432,32.6,25.5,0,84
9/27/2023,Chattogram,441,31.6,24.4,19.6,87
9/28/2023,Chattogram,366,33,26.8,25.9,86
9/29/2023,Chattogram,314,28.9,25.8,13.8,91
9/30/2023,Chattogram,372,30.4,25.8,8.9,86
10/1/2023,Chattogram,372,30.6,25.2,12.7,88
10/2/2023,Chattogram,397,29.6,24.9,6.1,89
10/3/2023,Chattogram,418,28.6,25.1,10.6,89
10/4/2023,Chattogram,420,28.9,25.1,15.6,88
10/5/2023,Chattogram,337,29.2,25.5,8,87
10/6/2023,Chattogram,287,30.1,24.7,15.3,87
10/7/2023,Chattogram,401,30.2,25.6,0.3,87
10/8/2023,Chattogram,385,30.3,24.8,4,88
10/9/2023,Chattogram,382,30.2,24.4,5.6,88
10/10/2023,Chattogram,309,30.7,24.6,0.4,87
10/11/2023,Chattogram,358,30.5,25.2,0.5,89
10/12/2023,Chattogram,316,29.5,24.7,13,89
10/13/2023,Chattogram,186,29.8,23.7,0.4,88
10/14/2023,Chattogram,276,30,23.3,0.7,85
10/15/2023,Chattogram,313,30.7,22.5,0,80
10/16/2023,Chattogram,300,31.1,22.5,0,82
10/17/2023,Chattogram,321,31.6,22.6,0,76
10/18/2023,Chattogram,340,31.2,22.2,0,77
10/19/2023,Chattogram,294,31.1,22,0,75
10/20/2023,Chattogram,198,31.2,22.8,0,74
10/21/2023,Chattogram,265,31.4,22.5,0,75
10/22/2023,Chattogram,260,32,23.6,0,81
10/23/2023,Chattogram,242,28.2,24.2,9.8,88
10/24/2023,Chattogram,213,26.7,23.5,19.9,91
10/25/2023,Chattogram,199,28.1,24,2.4,86
10/26/2023,Chattogram,229,29.5,22.3,0.1,85
10/27/2023,Chattogram,144,30.1,23,0,81
10/28/2023,Chattogram,180,30.3,22.4,0,76
10/29/2023,Chattogram,217,30.3,21,0,71
10/30/2023,Chattogram,191,29.9,19.9,0,73
10/31/2023,Chattogram,209,30.7,21.6,0,76
11/1/2023,Chattogram,189,31.2,23.4,0,80
11/2/2023,Chattogram,197,31.4,23.1,0,77
11/3/2023,Chattogram,108,30.9,22.1,0,74
11/4/2023,Chattogram,179,30.6,22,0,72
11/5/2023,Chattogram,250,31.2,22.5,0,68
11/6/2023,Chattogram,194,30.4,21.7,0,67
11/7/2023,Chattogram,206,28.9,19.6,0,68
11/8/2023,Chattogram,221,28.4,18.7,0,73
11/9/2023,Chattogram,220,29,19.4,0,72
11/10/2023,Chattogram,141,29.5,20.3,0,73
11/11/2023,Chattogram,186,29.4,19.9,0,73
11/12/2023,Chattogram,187,29.7,20,0,73
11/13/2023,Chattogram,167,29.9,20.1,0,75
11/14/2023,Chattogram,184,30.5,21.3,0,79
11/15/2023,Chattogram,182,31.2,22.8,0,79
11/16/2023,Chattogram,173,25.2,23,22.5,92
11/17/2023,Chattogram,120,24.5,22.7,51.1,90
11/18/2023,Chattogram,76,26.7,21.3,0.1,87
11/19/2023,Chattogram,147,28.1,21,0.2,88
11/20/2023,Chattogram,132,27.6,23.1,0.6,91
11/21/2023,Chattogram,125,26.3,21.8,0.8,92
11/22/2023,Chattogram,128,27.4,20.5,0,85
11/23/2023,Chattogram,127,26.6,19.1,0,80
11/24/2023,Chattogram,87,26.8,17.8,0,81
11/25/2023,Chattogram,79,27.6,17.1,0,78
11/26/2023,Chattogram,102,28.5,17.8,0,83
11/27/2023,Chattogram,111,28.9,18.6,0,86
11/28/2023,Chattogram,125,28.6,19,0,84
11/29/2023,Chattogram,118,28,18.3,0,84
11/30/2023,Chattogram,113,28.1,18.7,0,81
12/1/2023,Chattogram,62,28.4,18.4,0,80
12/2/2023,Chattogram,70,29,18.7,0,78
12/3/2023,Chattogram,95,28.4,21.3,0,78
12/4/2023,Chattogram,78,28,20.6,0,79
12/5/2023,Chattogram,79,26.2,22.2,0,71
12/6/2023,Chattogram,64,28.2,21.5,0,74
12/7/2023,Chattogram,72,27.6,21.5,8.3,86
12/8/2023,Chattogram,55,26,22.2,9,88
12/9/2023,Chattogram,52,25.6,20.8,0,79
12/10/2023,Chattogram,70,25.4,18.1,0,76
12/11/2023,Chattogram,64,25.1,16.9,0,76
12/12/2023,Chattogram,63,24.7,16.5,0,81
12/13/2023,Chattogram,64,24.5,16.6,0,77
12/14/2023,Chattogram,41,24.8,14.8,0,69
12/15/2023,Chattogram,28,24.3,14.6,0,71
12/16/2023,Chattogram,24,24.1,14.1,0,78
12/17/2023,Chattogram,61,24.7,14.2,0,80
12/18/2023,Chattogram,39,24.8,14.3,0,76
12/19/2023,Chattogram,42,25,15.1,0,74
12/20/2023,Chattogram,33,24.9,14.7,0,80
12/21/2023,Chattogram,31,24.6,15.3,0,87
12/22/2023,Chattogram,29,24.5,15.3,0,90
12/23/2023,Chattogram,34,25.4,16.7,0,89
12/24/2023,Chattogram,35,25.3,18.1,0.2,86
12/25/2023,Chattogram,31,25.3,18.3,0.2,86
12/26/2023,Chattogram,26,24.9,16.7,0,87
12/27/2023,Chattogram,22,25.4,16.4,0,88
12/28/2023,Chattogram,20,24.5,16.2,0,89
12/29/2023,Chattogram,15,26.1,14.9,0,76
12/30/2023,Chattogram,13,26,15.4,0,76
12/31/2023,Chattogram,14,26.6,16.3,0,75
1/1/2024,Chattogram,19,26.3,16.3,0,77
1/2/2024,Chattogram,20,24.8,16.4,0,79
1/3/2024,Chattogram,12,25.1,15.6,0,80
1/4/2024,Chattogram,17,24.8,15.4,0,81
1/5/2024,Chattogram,11,25.9,15,0,76
1/6/2024,Chattogram,6,25.5,14.5,0,76
1/7/2024,Chattogram,3,26,15.5,0,70
1/8/2024,Chattogram,12,26.1,15.7,0,70
1/9/2024,Chattogram,10,24.6,15.6,0,75
1/10/2024,Chattogram,12,24.8,15.8,0,77
1/11/2024,Chattogram,15,24.7,14.9,0,73
1/12/2024,Chattogram,3,22,13.4,0,77
1/13/2024,Chattogram,6,22.3,12.6,0,80
1/14/2024,Chattogram,10,21.8,12.6,0,83
1/15/2024,Chattogram,14,21.7,12.8,0,81
1/16/2024,Chattogram,10,21.6,11.7,0,78
1/17/2024,Chattogram,10,21.2,11.2,0,78
1/18/2024,Chattogram,9,24.4,12.8,0,73
1/19/2024,Chattogram,9,25.8,17.3,0,66
1/20/2024,Chattogram,10,24.1,14.5,0,73
1/21/2024,Chattogram,3,23.6,13.4,0,75
1/22/2024,Chattogram,2,23.1,14.3,0,71
1/23/2024,Chattogram,10,21.5,11.4,0,78
1/24/2024,Chattogram,7,22.7,13.3,2.1,78
1/25/2024,Chattogram,10,22.1,15,13.6,86
1/26/2024,Chattogram,7,24,14,0,80
1/27/2024,Chattogram,6,22.5,13.2,0,72
1/28/2024,Chattogram,8,24.1,12.8,0,67
1/29/2024,Chattogram,9,23.2,11.6,0,74
1/30/2024,Chattogram,3,24.7,11.2,0,67
1/31/2024,Chattogram,7,24.5,13.7,0,76
2/1/2024,Chattogram,7,26.5,15.3,0,76
2/2/2024,Chattogram,3,23.2,15.6,0.1,85
2/3/2024,Chattogram,2,25.2,14.6,0,80
2/4/2024,Chattogram,7,24.4,13.5,0,83
2/5/2024,Chattogram,2,25.9,14.7,0,80
2/6/2024,Chattogram,13,25.2,15.6,0,83
2/7/2024,Chattogram,8,25.8,18.5,0.1,85
2/8/2024,Chattogram,7,25,14.9,0,62
2/9/2024,Chattogram,1,25,14.3,0,52
2/10/2024,Chattogram,0,25.4,14.1,0,62
2/11/2024,Chattogram,1,26,13.5,0,69
2/12/2024,Chattogram,1,26.8,15,0,65
2/13/2024,Chattogram,3,28.5,15.8,0,53
2/14/2024,Chattogram,3,29.7,17,0,51
2/15/2024,Chattogram,4,30.2,18.3,0,58
2/16/2024,Chattogram,0,29.8,18.8,0,56
2/17/2024,Chattogram,3,26.8,15.5,0,65
2/18/2024,Chattogram,2,27.5,15.2,0,60
2/19/2024,Chattogram,1,28.1,15,0,58
2/20/2024,Chattogram,4,26.6,15.3,0,74
2/21/2024,Chattogram,2,27.5,21,0.1,89
2/22/2024,Chattogram,2,27.5,20.9,0.2,87
2/23/2024,Chattogram,10,26.3,20.2,2.9,87
2/24/2024,Chattogram,2,31,18.5,0,70
2/25/2024,Chattogram,0,29.9,18.5,0,53
2/26/2024,Chattogram,12,31.9,17.9,0,50
2/27/2024,Chattogram,1,30.5,18.8,0,44
2/28/2024,Chattogram,7,29.4,18.5,0,51
2/29/2024,Chattogram,2,30.1,17.4,0,59
3/1/2024,Chattogram,1,31,18.1,0,48
3/2/2024,Chattogram,2,30.6,16.7,0,53
3/3/2024,Chattogram,4,29.3,17.1,0,58
3/4/2024,Chattogram,2,31.9,19,0,58
3/5/2024,Chattogram,0,30.8,18.9,0,65
3/6/2024,Chattogram,7,31,17.2,0,56
3/7/2024,Chattogram,3,31.1,17,0,46
3/8/2024,Chattogram,4,32,19.2,0,37
3/9/2024,Chattogram,2,30.7,17.8,0,38
3/10/2024,Chattogram,7,30.3,15.7,0,41
3/11/2024,Chattogram,2,30.1,17.5,0,47
3/12/2024,Chattogram,2,30.5,16,0,63
3/13/2024,Chattogram,2,29.9,21.7,0,83
3/14/2024,Chattogram,5,30,22.5,0.2,85
3/15/2024,Chattogram,0,30.5,22,0.2,85
3/16/2024,Chattogram,1,34.2,19.9,0,66
3/17/2024,Chattogram,7,34.5,21.7,0,55
3/18/2024,Chattogram,10,35,21.8,0,54
3/19/2024,Chattogram,10,35.1,22.6,0,51
3/20/2024,Chattogram,6,32.6,23.3,0,56
3/21/2024,Chattogram,3,24.3,20.7,8.4,75
3/22/2024,Chattogram,2,26.9,18.3,2.4,79
3/23/2024,Chattogram,0,28.6,19.2,0.7,80
3/24/2024,Chattogram,5,29.7,21.6,0,82
3/25/2024,Chattogram,4,31,20.9,0,82
3/26/2024,Chattogram,1,33,21.7,0,78
3/27/2024,Chattogram,7,32.2,23.5,0,81
3/28/2024,Chattogram,3,31.1,23.5,0,82
3/29/2024,Chattogram,0,30.8,22.7,1.1,82
3/30/2024,Chattogram,0,31.6,24.5,0,81
3/31/2024,Chattogram,10,31.6,24.7,3.5,83
4/1/2024,Chattogram,3,31.6,26,0.7,80
4/2/2024,Chattogram,3,31.8,25.7,1.9,83
4/3/2024,Chattogram,4,32.3,25.8,0.9,83
4/4/2024,Chattogram,3,32,25.9,0.2,80
4/5/2024,Chattogram,0,32.3,25.7,0.1,80
4/6/2024,Chattogram,0,33.5,26.5,0,82
4/7/2024,Chattogram,5,32.6,26.1,0.3,78
4/8/2024,Chattogram,0,35.3,25.9,0,60
4/9/2024,Chattogram,12,36,23.4,0,52
4/10/2024,Chattogram,0,38.2,23.3,0,46
4/11/2024,Chattogram,12,39,25.1,0,45
4/12/2024,Chattogram,0,36.7,26.6,0,52
4/13/2024,Chattogram,0,37,25.4,0,45
4/14/2024,Chattogram,0,36.5,24.7,0,47
4/15/2024,Chattogram,14,36,24.9,0,54
4/16/2024,Chattogram,15,34.6,25.2,0,71
4/17/2024,Chattogram,7,33.8,27.3,1.9,80
4/18/2024,Chattogram,13,33.7,24.6,7.8,81
4/19/2024,Chattogram,0,33.2,24.6,0,80
4/20/2024,Chattogram,1,32.9,28.3,0.2,73
4/21/2024,Chattogram,0,32.7,28.2,1.3,76
4/22/2024,Chattogram,22,33.4,28.1,1,79
4/23/2024,Chattogram,0,34,27.4,0,79
4/24/2024,Chattogram,10,34.2,26.8,0,81
4/25/2024,Chattogram,9,34.1,27,0,79
4/26/2024,Chattogram,0,34.1,27.3,0,77
4/27/2024,Chattogram,1,33.9,28.3,0,75
4/28/2024,Chattogram,13,34.4,28.3,0,75
4/29/2024,Chattogram,14,34.2,29.2,0.8,75
4/30/2024,Chattogram,4,33.9,28.5,0,76
5/1/2024,Chattogram,5,33.8,28.7,0.8,78
5/2/2024,Chattogram,8,32.8,23.1,45.4,81
5/3/2024,Chattogram,0,31.5,23.7,0.2,85
5/4/2024,Chattogram,0,31.2,24,0.1,84
5/5/2024,Chattogram,13,30.9,23.6,11.4,83
5/6/2024,Chattogram,4,32.6,24.3,19.4,80
5/7/2024,Chattogram,2,30.2,24.4,6.3,82
5/8/2024,Chattogram,5,28.2,23.3,2.2,81
5/9/2024,Chattogram,3,31.6,24,0,75
5/10/2024,Chattogram,10,32.1,24.6,2.1,80
5/11/2024,Chattogram,0,32.1,25,0,79
5/12/2024,Chattogram,23,31.7,24.9,0,79
5/13/2024,Chattogram,14,32.5,24.9,0,76
5/14/2024,Chattogram,3,33.6,25.5,0,75
5/15/2024,Chattogram,3,34.2,26.4,0.1,77
5/16/2024,Chattogram,1,34.7,25.8,0,74
5/17/2024,Chattogram,0,34.3,28,0.5,78
5/18/2024,Chattogram,0,34.1,28.1,0.4,76
5/19/2024,Chattogram,12,32.8,27.2,4.6,80
5/20/2024,Chattogram,6,32.4,27.8,6.6,79
5/21/2024,Chattogram,2,35.4,26.3,0,71
5/22/2024,Chattogram,0,34.4,27.2,4.1,72
5/23/2024,Chattogram,11,35.6,27.1,0,68
5/24/2024,Chattogram,3,36,27.3,0,67
5/25/2024,Chattogram,5,36.2,28.1,3.2,72
5/26/2024,Chattogram,11,33.7,26.8,4.7,77
5/27/2024,Chattogram,6,27.8,24.9,86.7,91
5/28/2024,Chattogram,2,30,25.7,57.9,91
5/29/2024,Chattogram,3,31.4,26.9,3.8,87
5/30/2024,Chattogram,3,32.1,27.6,1.4,85
5/31/2024,Chattogram,7,32.1,27.8,1.4,84
6/1/2024,Chattogram,1,31.8,27.6,1.9,82
6/2/2024,Chattogram,15,31.6,27,1,83
6/3/2024,Chattogram,3,31.1,25.7,10.1,86
6/4/2024,Chattogram,8,30.4,24.6,5.2,86
6/5/2024,Chattogram,3,31.6,25.7,0.1,82
6/6/2024,Chattogram,2,32.2,26.7,0,83
6/7/2024,Chattogram,1,30.7,25.4,10,85
6/8/2024,Chattogram,0,31.5,25.4,11,86
6/9/2024,Chattogram,7,32.2,26.5,1.7,83
6/10/2024,Chattogram,2,32.3,27.7,2.5,82
6/11/2024,Chattogram,3,32.5,28.1,0.6,80
6/12/2024,Chattogram,10,29.3,26.5,6.8,88
6/13/2024,Chattogram,6,31,24.8,28.7,85
6/14/2024,Chattogram,0,30,25.2,8.1,87
6/15/2024,Chattogram,0,31.2,26.9,0.6,82
6/16/2024,Chattogram,0,31.3,26.9,1.7,84
6/17/2024,Chattogram,0,31.2,27.2,2.9,85
6/18/2024,Chattogram,2,29.8,26.1,13.5,87
6/19/2024,Chattogram,21,28.3,25.4,61.3,93
6/20/2024,Chattogram,7,29.7,25.8,0.9,87
6/21/2024,Chattogram,0,29.5,24.9,6.6,89
6/22/2024,Chattogram,8,30.8,25.8,0.9,86
6/23/2024,Chattogram,7,29.9,26,4.3,88
6/24/2024,Chattogram,16,29.9,26.6,6.6,87
6/25/2024,Chattogram,13,30.7,26.3,4.8,87
6/26/2024,Chattogram,5,30.9,26.9,6.8,87
6/27/2024,Chattogram,12,31.9,26.3,8,85
6/28/2024,Chattogram,2,31,26.6,4.4,82
6/29/2024,Chattogram,18,29,26,19.8,88
6/30/2024,Chattogram,24,28.4,25.7,48.2,91
7/1/2024,Chattogram,17,28,26.3,66,91
7/2/2024,Chattogram,17,27.8,25.5,34.6,93
7/3/2024,Chattogram,25,28.3,24.6,27.7,92
7/4/2024,Chattogram,6,29.1,25.4,3.1,89
7/5/2024,Chattogram,1,28.9,25.4,11.1,89
7/6/2024,Chattogram,0,29.3,25.3,5.1,88
7/7/2024,Chattogram,25,30.4,25.5,0.8,86
7/8/2024,Chattogram,23,30,25.9,12.1,89
7/9/2024,Chattogram,29,29.8,25.1,7.9,88
7/10/2024,Chattogram,17,29.2,25.4,8.5,88
7/11/2024,Chattogram,23,28.8,25.2,11.1,89
7/12/2024,Chattogram,3,28.8,24.8,17.3,90
7/13/2024,Chattogram,0,29.8,25.2,3.3,89
7/14/2024,Chattogram,65,31.2,25.6,1.9,85
7/15/2024,Chattogram,33,32.1,26.4,1.9,81
7/16/2024,Chattogram,26,31.3,26.9,2.8,82
7/17/2024,Chattogram,2,31.1,26,0.5,85
7/18/2024,Chattogram,32,31.5,26.6,1.6,85
7/19/2024,Chattogram,32,32.3,26.7,4.1,81
7/20/2024,Chattogram,32,31.6,26.8,4.6,81
7/21/2024,Chattogram,32,29.6,26.4,6.3,85
7/22/2024,Chattogram,32,28.4,25.6,21.2,91
7/23/2024,Chattogram,32,29.6,25.3,15.7,88
7/24/2024,Chattogram,53,29.6,24.7,19.5,89
7/25/2024,Chattogram,55,29.7,25.8,2.4,87
7/26/2024,Chattogram,118,29.4,26,5.2,88
7/27/2024,Chattogram,6,31.2,26.6,3.9,85
7/28/2024,Chattogram,135,30.6,26.3,4.1,84
7/29/2024,Chattogram,69,29.7,26.2,8.5,88
7/30/2024,Chattogram,50,29.3,25.7,8.7,89
7/31/2024,Chattogram,63,28.2,25.6,27.4,92
8/1/2024,Chattogram,53,26.3,24.4,76.4,94
8/2/2024,Chattogram,2,27,24.2,36.7,94
8/3/2024,Chattogram,0,29.1,24.7,13.3,88
8/4/2024,Chattogram,90,28.3,24.6,20.5,90
8/5/2024,Chattogram,0,28.7,25.1,8.7,89
8/6/2024,Chattogram,118,29.5,25.3,11.1,89
8/7/2024,Chattogram,40,28.8,25.1,4.4,88
8/8/2024,Chattogram,52,28.4,24.7,13.9,89
8/9/2024,Chattogram,8,28.9,24.9,26.4,89
8/10/2024,Chattogram,69,28.8,25.4,14.3,88
8/11/2024,Chattogram,71,29,25.2,8,88
8/12/2024,Chattogram,62,29.7,25.4,6.9,90
8/13/2024,Chattogram,60,29.2,25.2,17.7,89
8/14/2024,Chattogram,69,29.7,25.4,4.1,88
8/15/2024,Chattogram,50,29.8,25.7,2.3,87
8/16/2024,Chattogram,9,27.3,25.1,26.9,93
8/17/2024,Chattogram,72,28.4,25.2,153.8,90
8/18/2024,Chattogram,91,27.6,24.5,24.1,93
8/19/2024,Chattogram,58,27.1,24.5,58.6,93
8/20/2024,Chattogram,78,28.6,24.8,23.9,91
8/21/2024,Chattogram,95,29.1,24.8,50.9,92
8/22/2024,Chattogram,55,27.7,25,44.2,93
8/23/2024,Chattogram,12,28.6,24.4,17.4,90
8/24/2024,Chattogram,92,28.6,24.8,7.8,89
8/25/2024,Chattogram,68,26.2,24.1,47.5,94
8/26/2024,Chattogram,15,27.2,24.6,28.4,92
8/27/2024,Chattogram,82,28.5,24.5,6.6,89
8/28/2024,Chattogram,102,29.4,24.8,0.8,89
8/29/2024,Chattogram,11,30.2,24.1,12.4,88
8/30/2024,Chattogram,51,31.7,25.2,16,87
8/31/2024,Chattogram,102,30,26.1,1.8,87
9/1/2024,Chattogram,103,30.7,25.3,3.2,86
9/2/2024,Chattogram,75,30.1,25.5,4.8,89
9/3/2024,Chattogram,87,29.9,25.6,3.3,89
9/4/2024,Chattogram,96,30.2,25.2,0.4,88
9/5/2024,Chattogram,69,30,24.7,3.5,86
9/6/2024,Chattogram,7,31,25.5,5.8,88
9/7/2024,Chattogram,92,31.3,25.5,9,87
9/8/2024,Chattogram,91,31.4,25.9,6.5,87
9/9/2024,Chattogram,94,31.3,26,2.7,86
9/10/2024,Chattogram,113,30.4,26,5,86
9/11/2024,Chattogram,106,29.4,24.8,36.9,90
9/12/2024,Chattogram,61,30.1,24.8,29.1,91
9/13/2024,Chattogram,33,26.9,24.9,75.9,92
9/14/2024,Chattogram,24,25.9,24.8,170.8,91
9/15/2024,Chattogram,79,29.6,25.1,2.5,86
9/16/2024,Chattogram,9,30.8,25.4,1.3,85
9/17/2024,Chattogram,224,30.7,25.1,0.1,86
9/18/2024,Chattogram,145,31.1,26.1,3.3,87
9/19/2024,Chattogram,149,31.1,25.3,14.4,90
9/20/2024,Chattogram,10,31.8,25.5,1.1,90
9/21/2024,Chattogram,193,32.3,26.2,0.7,85
9/22/2024,Chattogram,151,32.1,26.1,0,87
9/23/2024,Chattogram,121,30.7,26,8.7,89
9/24/2024,Chattogram,126,31,25.9,18,88
9/25/2024,Chattogram,98,26.9,25,18.4,91
9/26/2024,Chattogram,91,29.1,25.3,1.4,88
9/27/2024,Chattogram,19,30.4,24.7,0.1,86
